Outer Key,Inner Key (Tuple),Value
5500,"(1, 4)","['AD', 5.989668281927225]"
5500,"(2, 0)","['AU', -7.217388121054671]"
5500,"(2, 4)","['AD', 8.376499919208497]"
5500,"(3, 0)","['AU', -7.741235130723255]"
5500,"(3, 1)","['AL', -8.695338807656016]"
5500,"(3, 3)","['AR', 7.464520976901038]"
5500,"(3, 4)","['AD', 9.09938942081196]"
5500,"(4, 0)","['AU', -8.240170605983062]"
5500,"(4, 1)","['AR', 2.233619070102088]"
5500,"(4, 2)","['AR', 8.309072279623344]"
5500,"(4, 3)","['AR', 9.140049535308684]"
5750,"(0, 0)","['AL', -7.275458229691164]"
5750,"(0, 1)","['AL', -7.481596479982922]"
5750,"(0, 2)","['AL', -7.616873422035348]"
5750,"(0, 3)","['AL', -8.78872443377711]"
5750,"(0, 4)","['AD', 2.774525272839023]"
5750,"(1, 0)","['AU', -7.139719916300125]"
5750,"(1, 1)","['AL', -7.394968183878127]"
5750,"(1, 2)","['AL', -7.425995761071247]"
5750,"(1, 3)","['AR', 0.47977118764130045]"
5750,"(1, 4)","['AD', 5.992185517806475]"
5750,"(2, 0)","['AU', -7.232231661522528]"
5750,"(2, 4)","['AD', 8.384011186237615]"
5750,"(3, 0)","['AU', -7.7558260593036135]"
5750,"(3, 1)","['AL', -8.693967065658743]"
5750,"(3, 3)","['AR', 7.506602642650269]"
5750,"(3, 4)","['AD', 9.103111291114772]"
5750,"(4, 0)","['AU', -8.193463322054031]"
5750,"(4, 1)","['AR', 2.3167245027908976]"
5750,"(4, 2)","['AR', 8.313088368840711]"
5750,"(4, 3)","['AR', 9.145038158086813]"
6000,"(0, 0)","['AL', -7.3146305036546995]"
6000,"(0, 1)","['AL', -7.471047968743684]"
6000,"(0, 2)","['AL', -7.628043295599169]"
6000,"(0, 3)","['AL', -8.750861450653117]"
6000,"(0, 4)","['AD', 2.8404623580336428]"
6000,"(1, 0)","['AU', -7.133282347609031]"
6000,"(1, 1)","['AL', -7.404657320438636]"
6000,"(1, 2)","['AL', -7.454014124116404]"
6000,"(1, 3)","['AR', 0.5531086042035953]"
6000,"(1, 4)","['AD', 5.996016355328008]"
6000,"(2, 0)","['AU', -7.2173830841238855]"
6000,"(2, 4)","['AD', 8.388796940890709]"
6000,"(3, 0)","['AU', -7.76151226081091]"
6000,"(3, 1)","['AL', -8.678374906649355]"
6000,"(3, 3)","['AR', 7.543205606657104]"
6000,"(3, 4)","['AD', 9.105745259416244]"
6000,"(4, 0)","['AU', -8.154328317114743]"
6000,"(4, 1)","['AR', 2.3749723099201328]"
6000,"(4, 2)","['AR', 8.310082066570669]"
6000,"(4, 3)","['AR', 9.147190392649774]"
6250,"(0, 0)","['AL', -7.324497308117651]"
6250,"(0, 1)","['AL', -7.463531586815248]"
6250,"(0, 2)","['AL', -7.634199413024594]"
6250,"(0, 3)","['AL', -8.748030636583536]"
6250,"(0, 4)","['AD', 2.8966873573217455]"
6250,"(1, 0)","['AU', -7.121957481642226]"
6250,"(1, 1)","['AL', -7.400969129322586]"
6250,"(1, 2)","['AL', -7.443331777908478]"
6250,"(1, 3)","['AR', 0.5954970188643414]"
6250,"(1, 4)","['AD', 5.996496269166389]"
6250,"(2, 0)","['AU', -7.211628861829893]"
6250,"(2, 4)","['AD', 8.395328506013808]"
6250,"(3, 0)","['AU', -7.740630480307027]"
6250,"(3, 1)","['AL', -8.704179826423077]"
6250,"(3, 3)","['AR', 7.58183769831819]"
6250,"(3, 4)","['AD', 9.107090258811937]"
6250,"(4, 0)","['AU', -8.087016294155534]"
6250,"(4, 1)","['AR', 2.4029582012233126]"
6250,"(4, 2)","['AR', 8.325796212891666]"
6250,"(4, 3)","['AR', 9.151848874749465]"
6500,"(0, 0)","['AD', -7.243575020447053]"
6500,"(0, 1)","['AL', -7.468396923507619]"
6500,"(0, 2)","['AL', -7.629131991519388]"
6500,"(0, 3)","['AL', -8.746475265405115]"
6500,"(0, 4)","['AD', 2.9622853874437283]"
6500,"(1, 0)","['AU', -7.130442239658726]"
6500,"(1, 1)","['AL', -7.385997915078576]"
6500,"(1, 2)","['AL', -7.413432269696077]"
6500,"(1, 3)","['AR', 0.6551827770228833]"
6500,"(1, 4)","['AD', 6.009647931158332]"
6500,"(2, 0)","['AU', -7.213726896966156]"
6500,"(2, 4)","['AD', 8.403442994121475]"
6500,"(3, 0)","['AU', -7.769291225364595]"
6500,"(3, 1)","['AL', -8.675672673908435]"
6500,"(3, 3)","['AR', 7.627836984445495]"
6500,"(3, 4)","['AD', 9.108191419797024]"
6500,"(4, 0)","['AU', -8.04940610162712]"
