Outer Key,Inner Key (Tuple),Value
6750,"(3, 1)","['AL', -9.900956954511345]"
6750,"(3, 3)","['AD', 7.341262031753351]"
6750,"(3, 4)","['AD', 8.999400336753688]"
6750,"(4, 0)","['AL', -9.484889951586071]"
6750,"(4, 1)","['AU', -8.954697299201598]"
6750,"(4, 2)","['AR', 8.581366621883747]"
6750,"(4, 3)","['AR', 9.03416421156632]"
7000,"(0, 0)","['AR', -7.210927318686027]"
7000,"(0, 1)","['AL', -7.3421849882014145]"
7000,"(0, 2)","['AL', -7.432560686110536]"
7000,"(0, 3)","['AD', -1.054388122182562]"
7000,"(0, 4)","['AD', 2.5486816703079325]"
7000,"(1, 0)","['AU', -7.007124443854018]"
7000,"(1, 1)","['AL', -7.157343980048684]"
7000,"(1, 2)","['AL', -7.302253241869014]"
7000,"(1, 3)","['AR', 1.0902515016122851]"
7000,"(1, 4)","['AD', 5.676813237592356]"
7000,"(2, 0)","['AU', -7.267549756274167]"
7000,"(2, 4)","['AD', 8.179212518953658]"
7000,"(3, 0)","['AU', -8.032336125867701]"
7000,"(3, 1)","['AL', -9.890852810249143]"
7000,"(3, 3)","['AD', 7.386246362440512]"
7000,"(3, 4)","['AD', 9.004236203268134]"
7000,"(4, 0)","['AL', -9.471305127775121]"
7000,"(4, 1)","['AU', -8.906821974962842]"
7000,"(4, 2)","['AR', 8.608793350132723]"
7000,"(4, 3)","['AR', 9.040481041455676]"
7250,"(0, 0)","['AR', -7.154038038101056]"
7250,"(0, 1)","['AL', -7.347456449677469]"
7250,"(0, 2)","['AL', -7.440255716748667]"
7250,"(0, 3)","['AD', -0.9289128311416408]"
7250,"(0, 4)","['AD', 2.624313558011584]"
7250,"(1, 0)","['AU', -6.998929799516929]"
7250,"(1, 1)","['AL', -7.147836364061135]"
7250,"(1, 2)","['AL', -7.30808724928364]"
7250,"(1, 3)","['AR', 1.1110943170040897]"
7250,"(1, 4)","['AD', 5.68917526913077]"
7250,"(2, 0)","['AU', -7.277999442962947]"
7250,"(2, 4)","['AD', 8.187490674469828]"
7250,"(3, 0)","['AU', -8.026143110740046]"
7250,"(3, 1)","['AL', -9.880019828762245]"
7250,"(3, 3)","['AD', 7.424443692709522]"
7250,"(3, 4)","['AD', 9.006570070749179]"
7250,"(4, 0)","['AL', -9.473261699927427]"
7250,"(4, 1)","['AU', -8.857683026404223]"
7250,"(4, 2)","['AR', 8.64206027712093]"
7250,"(4, 3)","['AR', 9.04208305900178]"
7500,"(0, 0)","['AD', -7.290520978693748]"
7500,"(0, 1)","['AL', -7.346878629126318]"
7500,"(0, 2)","['AL', -7.427383272737674]"
7500,"(0, 3)","['AD', -0.8747367824268419]"
7500,"(0, 4)","['AD', 2.6432123870965163]"
7500,"(1, 0)","['AU', -6.994319071362401]"
7500,"(1, 1)","['AL', -7.160386697391804]"
7500,"(1, 2)","['AL', -7.308019973917315]"
7500,"(1, 3)","['AR', 1.1403426328221624]"
7500,"(1, 4)","['AD', 5.70155637294527]"
7500,"(2, 0)","['AU', -7.264665938062132]"
7500,"(2, 4)","['AD', 8.19288563091563]"
7500,"(3, 0)","['AU', -8.012284768212288]"
7500,"(3, 1)","['AL', -9.85533587131337]"
7500,"(3, 3)","['AD', 7.462139517612284]"
7500,"(3, 4)","['AD', 9.0080175453481]"
7500,"(4, 0)","['AL', -9.441967587183656]"
7500,"(4, 1)","['AU', -8.864434903430451]"
7500,"(4, 2)","['AR', 8.659403752793539]"
7500,"(4, 3)","['AR', 9.04482768252915]"
7750,"(0, 0)","['AD', -7.304942610637972]"
7750,"(0, 1)","['AL', -7.335513190450902]"
7750,"(0, 2)","['AL', -7.411776971392871]"
7750,"(0, 3)","['AD', -0.8385921875051128]"
7750,"(0, 4)","['AD', 2.6668913028447236]"
7750,"(1, 0)","['AU', -7.004591757757388]"
7750,"(1, 1)","['AL', -7.16229770154953]"
7750,"(1, 2)","['AL', -7.316280741132712]"
7750,"(1, 3)","['AR', 1.1890241194022637]"
7750,"(1, 4)","['AD', 5.708731892725251]"
7750,"(2, 0)","['AU', -7.251307188847849]"
7750,"(2, 4)","['AD', 8.200536829219342]"
7750,"(3, 0)","['AU', -8.007062071082933]"
7750,"(3, 1)","['AL', -9.845896667307622]"
7750,"(3, 3)","['AD', 7.506715308656754]"
7750,"(3, 4)","['AD', 9.012038563608295]"
7750,"(4, 0)","['AL', -9.40732104590514]"
7750,"(4, 1)","['AU', -8.844999428991168]"
7750,"(4, 2)","['AR', 8.687059240668555]"
7750,"(4, 3)","['AR', 9.050605196917068]"
8000,"(0, 0)","['AL', -7.290206940455295]"
8000,"(0, 1)","['AL', -7.356019920611831]"
8000,"(0, 2)","['AL', -7.422268496243302]"
8000,"(0, 3)","['AD', -0.7575070610674876]"
8000,"(0, 4)","['AD', 2.734919976316123]"
8000,"(1, 0)","['AU', -7.010359170790281]"
8000,"(1, 1)","['AL', -7.1618384435167135]"
8000,"(1, 2)","['AL', -7.318757010986816]"
8000,"(1, 3)","['AR', 1.2159280753702055]"
8000,"(1, 4)","['AD', 5.720618188458038]"
8000,"(2, 0)","['AU', -7.263357285484908]"
8000,"(2, 4)","['AD', 8.209315492760519]"
8000,"(3, 0)","['AU', -8.039360746636746]"
8000,"(3, 1)","['AL', -9.828367912874599]"
8000,"(3, 3)","['AD', 7.544039969743599]"
8000,"(3, 4)","['AD', 9.01554211929658]"
8000,"(4, 0)","['AL', -9.383818004359442]"
8000,"(4, 1)","['AU', -8.814241461840881]"
8000,"(4, 2)","['AR', 8.710768608124612]"
8000,"(4, 3)","['AR', 9.05158314695984]"
8250,"(0, 0)","['AD', -7.320168374135277]"
8250,"(0, 1)","['AL', -7.356791251591378]"
8250,"(0, 2)","['AL', -7.42986939540582]"
8250,"(0, 3)","['AD', -0.7240341841463012]"
8250,"(0, 4)","['AD', 2.7496722473566364]"
8250,"(1, 0)","['AU', -7.013486025938824]"
8250,"(1, 1)","['AL', -7.16087247881805]"
8250,"(1, 2)","['AL', -7.321646505562011]"
8250,"(1, 3)","['AR', 1.2319539392991161]"
8250,"(1, 4)","['AD', 5.720412403444601]"
8250,"(2, 0)","['AU', -7.295257550254383]"
8250,"(2, 4)","['AD', 8.2164025401684]"
8250,"(3, 0)","['AU', -8.022067535392154]"
8250,"(3, 1)","['AL', -9.802326748313002]"
8250,"(3, 3)","['AD', 7.58277876969265]"
8250,"(3, 4)","['AD', 9.019434396055914]"
8250,"(4, 0)","['AL', -9.341631895493444]"
8250,"(4, 1)","['AU', -8.75734207913763]"
8250,"(4, 2)","['AR', 8.734803687402408]"
8250,"(4, 3)","['AR', 9.057549024494756]"
8500,"(0, 0)","['AD', -7.311379008861243]"
8500,"(0, 1)","['AL', -7.345506134296786]"
8500,"(0, 2)","['AL', -7.430600138380846]"
8500,"(0, 3)","['AD', -0.70909806255317]"
8500,"(0, 4)","['AD', 2.796626078292712]"
8500,"(1, 0)","['AU', -7.01304724442572]"
8500,"(1, 1)","['AL', -7.164959278863824]"
8500,"(1, 2)","['AL', -7.332263857332225]"
8500,"(1, 3)","['AR', 1.2727102687414884]"
8500,"(1, 4)","['AD', 5.728327652667669]"
8500,"(2, 0)","['AU', -7.289610442563411]"
8500,"(2, 4)","['AD', 8.224291517271759]"
8500,"(3, 0)","['AU', -8.014656171510348]"
8500,"(3, 1)","['AL', -9.793380378667027]"
8500,"(3, 3)","['AD', 7.616615335103394]"
8500,"(3, 4)","['AD', 9.022549971577444]"
8500,"(4, 0)","['AL', -9.308268640401078]"
8500,"(4, 1)","['AU', -8.727787937994679]"
8500,"(4, 2)","['AR', 8.762887550281977]"
8500,"(4, 3)","['AR', 9.05929806132931]"
8750,"(0, 0)","['AD', -7.293537472751373]"
8750,"(0, 1)","['AL', -7.34230419678802]"
8750,"(0, 2)","['AL', -7.436666290283552]"
8750,"(0, 3)","['AD', -0.6900689105940914]"
8750,"(0, 4)","['AD', 2.812339516394495]"
8750,"(1, 0)","['AU', -7.012266319022877]"
8750,"(1, 1)","['AL', -7.179879399143533]"
8750,"(1, 2)","['AL', -7.328459722122829]"
8750,"(1, 3)","['AR', 1.3012865727415]"
8750,"(1, 4)","['AD', 5.743412908723094]"
8750,"(2, 0)","['AU', -7.281239378091574]"
8750,"(2, 4)","['AD', 8.231602026051947]"
8750,"(3, 0)","['AU', -8.020871423761534]"
8750,"(3, 1)","['AL', -9.802711247145009]"
8750,"(3, 3)","['AD', 7.6403555927202484]"
8750,"(3, 4)","['AD', 9.026860975786791]"
8750,"(4, 0)","['AL', -9.291253953885914]"
8750,"(4, 1)","['AU', -8.68463012753651]"
8750,"(4, 2)","['AR', 8.78048547119331]"
8750,"(4, 3)","['AR', 9.059256891088692]"
9000,"(0, 0)","['AD', -7.326241032634014]"
9000,"(0, 1)","['AL', -7.360686259629863]"
9000,"(0, 2)","['AL', -7.4130891053543895]"
9000,"(0, 3)","['AD', -0.6374984114699955]"
9000,"(0, 4)","['AD', 2.891065768984616]"
9000,"(1, 0)","['AU', -7.018097725526329]"
9000,"(1, 1)","['AL', -7.182371661254728]"
9000,"(1, 2)","['AL', -7.342761590377955]"
9000,"(1, 3)","['AR', 1.3105423177288595]"
9000,"(1, 4)","['AD', 5.759694825004693]"
9000,"(2, 0)","['AU', -7.282639671982552]"
9000,"(2, 4)","['AD', 8.238353405846496]"
9000,"(3, 0)","['AU', -8.00239053917071]"
9000,"(3, 1)","['AL', -9.800614035619228]"
9000,"(3, 3)","['AD', 7.654335231753438]"
9000,"(3, 4)","['AD', 9.029664599930403]"
9000,"(4, 0)","['AL', -9.249836952372926]"
9000,"(4, 1)","['AU', -8.680836886761371]"
9000,"(4, 2)","['AR', 8.79631409478874]"
9000,"(4, 3)","['AR', 9.062433195589529]"
9250,"(0, 0)","['AD', -7.30443708341682]"
9250,"(0, 1)","['AL', -7.357347653225189]"
9250,"(0, 2)","['AL', -7.41354345736455]"
9250,"(0, 3)","['AD', -0.6663527424132837]"
9250,"(0, 4)","['AD', 2.89991924174511]"
9250,"(1, 0)","['AU', -7.021490322272623]"
9250,"(1, 1)","['AL', -7.181921541631575]"
9250,"(1, 2)","['AL', -7.343429450261712]"
9250,"(1, 3)","['AR', 1.3356539779183332]"
9250,"(1, 4)","['AD', 5.773854990587382]"
9250,"(2, 0)","['AU', -7.273349572325626]"
9250,"(2, 4)","['AD', 8.246889463812511]"
9250,"(3, 0)","['AU', -7.997105484676155]"
9250,"(3, 1)","['AL', -9.771962578401542]"
9250,"(3, 3)","['AD', 7.683671201655631]"
9250,"(3, 4)","['AD', 9.03170474243332]"
9250,"(4, 0)","['AL', -9.248765777907723]"
9250,"(4, 1)","['AU', -8.718299373092314]"
9250,"(4, 2)","['AR', 8.817370718636502]"
9250,"(4, 3)","['AR', 9.06837480021324]"
9500,"(0, 0)","['AL', -7.347071044187132]"
9500,"(0, 1)","['AL', -7.358633518899724]"
9500,"(0, 2)","['AL', -7.418466269634939]"
9500,"(0, 3)","['AD', -0.6592387997057345]"
9500,"(0, 4)","['AD', 2.9389550244769036]"
9500,"(1, 0)","['AU', -7.032875338381804]"
9500,"(1, 1)","['AL', -7.186325216018628]"
9500,"(1, 2)","['AL', -7.346855153425303]"
9500,"(1, 3)","['AR', 1.3558535211713407]"
9500,"(1, 4)","['AD', 5.785229412338335]"
9500,"(2, 0)","['AU', -7.273948704264233]"
9500,"(2, 4)","['AD', 8.255292459735928]"
9500,"(3, 0)","['AU', -8.008707730772144]"
9500,"(3, 1)","['AL', -9.759229665484472]"
9500,"(3, 3)","['AD', 7.710384267276463]"
9500,"(3, 4)","['AD', 9.035286292849138]"
9500,"(4, 0)","['AL', -9.24852816745845]"
9500,"(4, 1)","['AU', -8.69054547781411]"
9500,"(4, 2)","['AR', 8.835935328214745]"
9500,"(4, 3)","['AR', 9.074734936452597]"
9750,"(0, 0)","['AD', -7.340436707559725]"
9750,"(0, 1)","['AL', -7.354417104768465]"
9750,"(0, 2)","['AL', -7.406436941233682]"
9750,"(0, 3)","['AD', -0.6243996029356245]"
9750,"(0, 4)","['AD', 2.996556597128182]"
9750,"(1, 0)","['AU', -7.030228563991621]"
9750,"(1, 1)","['AL', -7.1841542546864385]"
9750,"(1, 2)","['AL', -7.3633399489055416]"
9750,"(1, 3)","['AR', 1.3842410393950215]"
9750,"(1, 4)","['AD', 5.800672727502697]"
9750,"(2, 0)","['AU', -7.283766245978757]"
9750,"(2, 4)","['AD', 8.262153956932616]"
9750,"(3, 0)","['AU', -8.002763178282608]"
9750,"(3, 1)","['AL', -9.739041988262096]"
9750,"(3, 3)","['AD', 7.742407758500329]"
9750,"(3, 4)","['AD', 9.039594862750553]"
9750,"(4, 0)","['AL', -9.24836182148797]"
9750,"(4, 1)","['AU', -8.666601779881697]"
9750,"(4, 2)","['AR', 8.854800115479737]"
9750,"(4, 3)","['AR', 9.081358429798872]"
9999,"(0, 0)","['AL', -7.246469237882294]"
9999,"(0, 1)","['AL', -7.365831858663409]"
9999,"(0, 2)","['AL', -7.423884633578536]"
9999,"(0, 3)","['AD', -0.5461506128207299]"
9999,"(0, 4)","['AD', 3.056177467609692]"
9999,"(1, 0)","['AU', -7.027424479361833]"
9999,"(1, 1)","['AL', -7.184976473813992]"
9999,"(1, 2)","['AL', -7.363060095479735]"
9999,"(1, 3)","['AR', 1.4045213248485304]"
9999,"(1, 4)","['AD', 5.8136018026610445]"
9999,"(2, 0)","['AU', -7.274067635569734]"
9999,"(2, 4)","['AD', 8.269667315432066]"
9999,"(3, 0)","['AU', -7.993961192996465]"
9999,"(3, 1)","['AL', -9.723855043360176]"
9999,"(3, 3)","['AD', 7.768164807431465]"
9999,"(3, 4)","['AD', 9.043327553341046]"
9999,"(4, 0)","['AL', -9.271242342277915]"
9999,"(4, 1)","['AU', -8.633948681296308]"
9999,"(4, 2)","['AR', 8.874880223247223]"
9999,"(4, 3)","['AR', 9.087647041999237]"
