Outer Key,Inner Key (Tuple),Value
4750,"(1, 2)","['AD', 2.194235251993135]"
4750,"(1, 3)","['AR', 6.069704111487173]"
4750,"(1, 4)","['AD', 8.520456247075842]"
4750,"(2, 0)","['AU', 0.025569247039258988]"
4750,"(2, 4)","['AD', 9.332062058046128]"
4750,"(3, 0)","['AL', -0.9228770963160374]"
4750,"(3, 1)","['AL', -1.250679992989097]"
4750,"(3, 3)","['AR', 8.949111635315287]"
4750,"(3, 4)","['AD', 9.562453064973688]"
4750,"(4, 0)","['AL', -0.2693053559386234]"
4750,"(4, 1)","['AR', 5.2630035270443445]"
4750,"(4, 2)","['AR', 8.614192563552306]"
4750,"(4, 3)","['AU', 8.939717402796182]"
5000,"(0, 0)","['AU', -2.9955915438914573]"
5000,"(0, 1)","['AL', -2.699712764490216]"
5000,"(0, 2)","['AL', -2.3255114305176225]"
5000,"(0, 3)","['AD', 2.216938132731008]"
5000,"(0, 4)","['AD', 6.587075790766323]"
5000,"(1, 0)","['AU', -1.7620881429358952]"
5000,"(1, 1)","['AD', -0.38209573479920084]"
5000,"(1, 2)","['AD', 2.2017419275114207]"
5000,"(1, 3)","['AR', 6.07334586426793]"
5000,"(1, 4)","['AD', 8.524790133093035]"
5000,"(2, 0)","['AU', 0.019575974984030502]"
5000,"(2, 4)","['AD', 9.335413873477547]"
5000,"(3, 0)","['AL', -0.8937041700185632]"
5000,"(3, 1)","['AL', -1.2390007806098018]"
5000,"(3, 3)","['AR', 8.960155177436553]"
5000,"(3, 4)","['AD', 9.564059897781721]"
5000,"(4, 0)","['AL', -0.23050542744604277]"
5000,"(4, 1)","['AR', 5.305004521468843]"
5000,"(4, 2)","['AR', 8.618408592087771]"
5000,"(4, 3)","['AU', 8.942659215414366]"
5250,"(0, 0)","['AR', -2.936500234299524]"
5250,"(0, 1)","['AL', -2.6938897684062777]"
5250,"(0, 2)","['AL', -2.3309581175856007]"
5250,"(0, 3)","['AD', 2.3421350001980485]"
5250,"(0, 4)","['AD', 6.642350742255096]"
5250,"(1, 0)","['AU', -1.7448394060417691]"
5250,"(1, 1)","['AD', -0.3755710942884166]"
5250,"(1, 2)","['AD', 2.229698599934447]"
5250,"(1, 3)","['AR', 6.087602885159065]"
5250,"(1, 4)","['AD', 8.530509599030264]"
5250,"(2, 0)","['AU', 0.03916812269081688]"
5250,"(2, 4)","['AD', 9.336061227798995]"
5250,"(3, 0)","['AL', -0.8835551730934167]"
5250,"(3, 1)","['AL', -1.2512197595732164]"
5250,"(3, 3)","['AR', 8.969707214208414]"
5250,"(3, 4)","['AD', 9.56548238172936]"
5250,"(4, 0)","['AL', -0.19476714176693424]"
5250,"(4, 1)","['AR', 5.327261720523622]"
5250,"(4, 2)","['AR', 8.626966591038958]"
5250,"(4, 3)","['AU', 8.946809965463679]"
5500,"(0, 0)","['AR', -2.7636764653205614]"
5500,"(0, 1)","['AL', -2.6881185525520053]"
5500,"(0, 2)","['AL', -2.3418750099987338]"
5500,"(0, 3)","['AD', 2.4693923746637476]"
5500,"(0, 4)","['AD', 6.661146073617566]"
5500,"(1, 0)","['AU', -1.7304529542084497]"
5500,"(1, 1)","['AD', -0.3570104163927613]"
5500,"(1, 2)","['AD', 2.2225234925128605]"
5500,"(1, 3)","['AR', 6.105570808696523]"
5500,"(1, 4)","['AD', 8.535346775563147]"
5500,"(2, 0)","['AU', 0.025365780056752843]"
5500,"(2, 4)","['AD', 9.337579424890151]"
5500,"(3, 0)","['AL', -0.8646991958636226]"
5500,"(3, 1)","['AL', -1.2372890761438422]"
5500,"(3, 3)","['AR', 8.974996711828956]"
5500,"(3, 4)","['AD', 9.566863185936018]"
5500,"(4, 0)","['AL', -0.15898616527895842]"
5500,"(4, 1)","['AR', 5.350133483633409]"
5500,"(4, 2)","['AR', 8.626954626785619]"
5500,"(4, 3)","['AU', 8.95103787628492]"
5750,"(0, 0)","['AR', -2.708612828507986]"
5750,"(0, 1)","['AL', -2.6939580061417976]"
5750,"(0, 2)","['AL', -2.3520225065001457]"
5750,"(0, 3)","['AD', 2.5955494807676587]"
5750,"(0, 4)","['AD', 6.696758498880592]"
5750,"(1, 0)","['AU', -1.71268211536822]"
5750,"(1, 1)","['AD', -0.34582585831459867]"
5750,"(1, 2)","['AD', 2.2273566398411124]"
5750,"(1, 3)","['AR', 6.110282488122827]"
5750,"(1, 4)","['AD', 8.538364832060415]"
5750,"(2, 0)","['AU', 0.0272238380117239]"
5750,"(2, 4)","['AD', 9.340032660548905]"
5750,"(3, 0)","['AL', -0.8451201654872407]"
5750,"(3, 1)","['AL', -1.223026121816007]"
5750,"(3, 3)","['AR', 8.984073563963065]"
5750,"(3, 4)","['AD', 9.56740803325181]"
5750,"(4, 0)","['AL', -0.13816958930843748]"
5750,"(4, 1)","['AR', 5.378156961336304]"
5750,"(4, 2)","['AR', 8.630919176532728]"
5750,"(4, 3)","['AU', 8.955394394767172]"
6000,"(0, 0)","['AR', -2.7090082171009198]"
6000,"(0, 1)","['AL', -2.686181998845484]"
6000,"(0, 2)","['AL', -2.3540329974860223]"
6000,"(0, 3)","['AD', 2.702210943145176]"
6000,"(0, 4)","['AD', 6.71501628437807]"
6000,"(1, 0)","['AU', -1.6915577096714938]"
6000,"(1, 1)","['AD', -0.3340271308996139]"
6000,"(1, 2)","['AD', 2.2256668600028697]"
6000,"(1, 3)","['AR', 6.121966798851045]"
6000,"(1, 4)","['AD', 8.541839317183786]"
6000,"(2, 0)","['AU', 0.030158858453829474]"
6000,"(2, 4)","['AD', 9.341915078459204]"
6000,"(3, 0)","['AL', -0.8421903179898208]"
6000,"(3, 1)","['AL', -1.2050174790663817]"
6000,"(3, 3)","['AR', 8.99712082426266]"
6000,"(3, 4)","['AD', 9.568309851485857]"
6000,"(4, 0)","['AL', -0.10310667658008806]"
6000,"(4, 1)","['AR', 5.379108019860986]"
6000,"(4, 2)","['AR', 8.637931466513653]"
6000,"(4, 3)","['AU', 8.960177467949705]"
6250,"(0, 0)","['AR', -2.7018353629879153]"
6250,"(0, 1)","['AL', -2.6815706517145457]"
6250,"(0, 2)","['AL', -2.3614867792482017]"
6250,"(0, 3)","['AD', 2.80034148427401]"
6250,"(0, 4)","['AD', 6.731062456660075]"
