Outer Key,Inner Key (Tuple),Value
3500,"(0, 4)","['AD', 0.21577262872229835]"
3500,"(1, 0)","['AU', -0.8019802301801314]"
3500,"(1, 1)","['AL', -1.0985670108363192]"
3500,"(1, 2)","['AL', -1.3274697379779303]"
3500,"(1, 3)","['AR', 0.20291785232520496]"
3500,"(1, 4)","['AD', 1.5522546193268996]"
3500,"(2, 0)","['AU', -0.3441263231548514]"
3500,"(2, 4)","['AD', 1.8911952445901143]"
3500,"(3, 0)","['AU', -0.34964770422859004]"
3500,"(3, 1)","['AL', -1.0906671216605754]"
3500,"(3, 3)","['AU', 4.594028854689765]"
3500,"(3, 4)","['AD', 4.24987936210789]"
3500,"(4, 0)","['AL', -1.3325310119051075]"
3500,"(4, 1)","['AU', -1.7093487503452427]"
3500,"(4, 2)","['AR', 1.3918129081114945]"
3500,"(4, 3)","['AR', 1.7401920710751348]"
3750,"(0, 0)","['AL', -0.14822512032788235]"
3750,"(0, 1)","['AL', -0.5698380329459317]"
3750,"(0, 2)","['AL', -0.9527882817254294]"
3750,"(0, 3)","['AD', -0.19972506203060308]"
3750,"(0, 4)","['AD', 0.24412308242273448]"
3750,"(1, 0)","['AU', -0.8120029326467505]"
3750,"(1, 1)","['AL', -1.1180482121205233]"
3750,"(1, 2)","['AL', -1.381902405210854]"
3750,"(1, 3)","['AR', 0.2109805112621357]"
3750,"(1, 4)","['AD', 1.565253845358365]"
3750,"(2, 0)","['AU', -0.36396683983438427]"
3750,"(2, 4)","['AD', 1.9020482461666028]"
3750,"(3, 0)","['AU', -0.37463883476453047]"
3750,"(3, 1)","['AL', -1.1377601404729012]"
3750,"(3, 3)","['AU', 4.673495599465603]"
3750,"(3, 4)","['AD', 4.2612091140013835]"
3750,"(4, 0)","['AL', -1.4113828751873339]"
3750,"(4, 1)","['AU', -1.7684203693896747]"
3750,"(4, 2)","['AR', 1.4657666754734424]"
3750,"(4, 3)","['AR', 1.766740882030883]"
4000,"(0, 0)","['AL', -0.15960434269294274]"
4000,"(0, 1)","['AL', -0.5983051066480614]"
4000,"(0, 2)","['AL', -1.0041384601921726]"
4000,"(0, 3)","['AD', -0.18484851573737754]"
4000,"(0, 4)","['AD', 0.2713005183467307]"
4000,"(1, 0)","['AU', -0.822345805580032]"
4000,"(1, 1)","['AL', -1.137373127287259]"
4000,"(1, 2)","['AL', -1.4384421963534897]"
4000,"(1, 3)","['AR', 0.22080517617852108]"
4000,"(1, 4)","['AD', 1.5803443951694303]"
4000,"(2, 0)","['AU', -0.38341918915224926]"
4000,"(2, 4)","['AD', 1.9134424585260021]"
4000,"(3, 0)","['AU', -0.3944869836207779]"
4000,"(3, 1)","['AL', -1.186980950555447]"
4000,"(3, 3)","['AU', 4.762105819755052]"
4000,"(3, 4)","['AD', 4.273691610971973]"
4000,"(4, 0)","['AL', -1.4883071524209304]"
4000,"(4, 1)","['AU', -1.8188309077238136]"
4000,"(4, 2)","['AR', 1.5292742217091038]"
4000,"(4, 3)","['AR', 1.7914919811276093]"
4250,"(0, 0)","['AL', -0.1726775158749559]"
4250,"(0, 1)","['AL', -0.6241534036682469]"
4250,"(0, 2)","['AL', -1.0594001802965307]"
4250,"(0, 3)","['AD', -0.179020410633082]"
4250,"(0, 4)","['AD', 0.30158292905214285]"
4250,"(1, 0)","['AU', -0.8313029733542115]"
4250,"(1, 1)","['AL', -1.1562248614381458]"
4250,"(1, 2)","['AL', -1.4860543387748728]"
4250,"(1, 3)","['AR', 0.2308988214706259]"
4250,"(1, 4)","['AD', 1.5961445419744984]"
4250,"(2, 0)","['AU', -0.40114379294121055]"
4250,"(2, 4)","['AD', 1.9244171021642436]"
4250,"(3, 0)","['AU', -0.41961316315237385]"
4250,"(3, 1)","['AL', -1.2444577677885378]"
4250,"(3, 3)","['AU', 4.852332230190908]"
4250,"(3, 4)","['AD', 4.285654008578883]"
4250,"(4, 0)","['AL', -1.5650117644245494]"
4250,"(4, 1)","['AU', -1.8719292563423964]"
4250,"(4, 2)","['AR', 1.5955074324126077]"
4250,"(4, 3)","['AR', 1.8143536366834303]"
4500,"(0, 0)","['AL', -0.18571329539739445]"
4500,"(0, 1)","['AL', -0.6509643797922283]"
4500,"(0, 2)","['AL', -1.1051534630240814]"
4500,"(0, 3)","['AD', -0.16617971814019866]"
4500,"(0, 4)","['AD', 0.3329110231823004]"
4500,"(1, 0)","['AU', -0.840368558770459]"
4500,"(1, 1)","['AL', -1.1738016021168263]"
4500,"(1, 2)","['AL', -1.5327186198768221]"
4500,"(1, 3)","['AR', 0.24455953664908195]"
4500,"(1, 4)","['AD', 1.6090054143673993]"
4500,"(2, 0)","['AU', -0.4207434824137493]"
4500,"(2, 4)","['AD', 1.9356705099692184]"
4500,"(3, 0)","['AU', -0.44355486578074904]"
4500,"(3, 1)","['AL', -1.2886730028755535]"
4500,"(3, 3)","['AU', 4.8963187162115185]"
4500,"(3, 4)","['AD', 4.297239276383564]"
4500,"(4, 0)","['AL', -1.6381285132234709]"
4500,"(4, 1)","['AU', -1.9258719527881507]"
4500,"(4, 2)","['AR', 1.65758580815512]"
4500,"(4, 3)","['AR', 1.837694172074352]"
4750,"(0, 0)","['AL', -0.19855686104201345]"
4750,"(0, 1)","['AL', -0.6777683065716926]"
4750,"(0, 2)","['AL', -1.1530548436039045]"
4750,"(0, 3)","['AD', -0.15917437383043342]"
4750,"(0, 4)","['AD', 0.3516587448801953]"
4750,"(1, 0)","['AU', -0.8501973283959703]"
4750,"(1, 1)","['AL', -1.1934340039781939]"
4750,"(1, 2)","['AL', -1.5836495956552703]"
4750,"(1, 3)","['AR', 0.2645111456271885]"
4750,"(1, 4)","['AD', 1.6206395961264817]"
