Outer Key,Inner Key (Tuple),Value
4500,"(1, 0)","['AU', -1.9047454234818866]"
4500,"(1, 1)","['AL', -1.6522817542850647]"
4500,"(1, 2)","['AR', 1.8468726515284175]"
4500,"(1, 3)","['AR', 2.8878572417725907]"
4500,"(1, 4)","['AD', 4.9354920454164874]"
4500,"(2, 0)","['AU', -1.1043187290348808]"
4500,"(2, 4)","['AD', 5.672600082610971]"
4500,"(3, 0)","['AU', -1.4858365193409222]"
4500,"(3, 1)","['AL', -3.2029530682469054]"
4500,"(3, 3)","['AD', 9.115944798008313]"
4500,"(3, 4)","['AR', 6.4314469316795355]"
4500,"(4, 0)","['AL', -1.3232319038785005]"
4500,"(4, 1)","['AR', 5.700680444512546]"
4500,"(4, 2)","['AR', 9.342191912028246]"
4500,"(4, 3)","['AR', 9.65560870677826]"
4750,"(0, 0)","['AL', -2.1494391322403565]"
4750,"(0, 1)","['AL', -2.5570935586877086]"
4750,"(0, 2)","['AL', -1.9561894497607861]"
4750,"(0, 3)","['AD', 1.1373782343480832]"
4750,"(0, 4)","['AR', 2.7942269581572674]"
4750,"(1, 0)","['AU', -1.894260136800597]"
4750,"(1, 1)","['AL', -1.6463961842911072]"
4750,"(1, 2)","['AR', 1.8793036743828107]"
4750,"(1, 3)","['AR', 2.889275167054004]"
4750,"(1, 4)","['AD', 4.939267732893984]"
4750,"(2, 0)","['AU', -1.1293546700691977]"
4750,"(2, 4)","['AD', 5.676404169439913]"
4750,"(3, 0)","['AU', -1.4548625058615352]"
4750,"(3, 1)","['AL', -3.139476589525191]"
4750,"(3, 3)","['AD', 9.13510671498405]"
4750,"(3, 4)","['AR', 6.43616849807478]"
4750,"(4, 0)","['AL', -1.3037517514727104]"
4750,"(4, 1)","['AR', 5.744386915468891]"
4750,"(4, 2)","['AR', 9.34781051497735]"
4750,"(4, 3)","['AR', 9.65692651768187]"
5000,"(0, 0)","['AL', -2.148226677794717]"
5000,"(0, 1)","['AL', -2.5794461799441435]"
5000,"(0, 2)","['AL', -1.954687945006315]"
5000,"(0, 3)","['AD', 1.19088880945526]"
5000,"(0, 4)","['AR', 2.866687437767269]"
5000,"(1, 0)","['AU', -1.8887736509346806]"
5000,"(1, 1)","['AL', -1.6444790163311318]"
5000,"(1, 2)","['AR', 1.9240142317762359]"
5000,"(1, 3)","['AR', 2.8951237599480852]"
5000,"(1, 4)","['AD', 4.945992884509662]"
5000,"(2, 0)","['AU', -1.1261673611945442]"
5000,"(2, 4)","['AD', 5.682726582061923]"
5000,"(3, 0)","['AU', -1.4361010889827146]"
5000,"(3, 1)","['AL', -3.0912055755827272]"
5000,"(3, 3)","['AD', 9.137917042377486]"
5000,"(3, 4)","['AR', 6.444955643593361]"
5000,"(4, 0)","['AL', -1.3407304012009476]"
5000,"(4, 1)","['AR', 5.775407254730136]"
5000,"(4, 2)","['AR', 9.352898615054192]"
5000,"(4, 3)","['AR', 9.658390517366408]"
5250,"(0, 0)","['AL', -2.144111754592397]"
5250,"(0, 1)","['AL', -2.580228167872267]"
5250,"(0, 2)","['AL', -1.9596439474712208]"
5250,"(0, 3)","['AD', 1.2217104979976314]"
5250,"(0, 4)","['AR', 2.908314236795308]"
5250,"(1, 0)","['AU', -1.8844308127489489]"
5250,"(1, 1)","['AL', -1.6426591112083855]"
5250,"(1, 2)","['AR', 1.9408305695617198]"
5250,"(1, 3)","['AR', 2.8989149154866656]"
5250,"(1, 4)","['AD', 4.954431966295005]"
5250,"(2, 0)","['AU', -1.1309629632201754]"
5250,"(2, 4)","['AD', 5.688010712815651]"
5250,"(3, 0)","['AU', -1.4257519048619762]"
5250,"(3, 1)","['AL', -3.0404931939003728]"
5250,"(3, 3)","['AD', 9.138573675015959]"
5250,"(3, 4)","['AR', 6.455328817269266]"
5250,"(4, 0)","['AL', -1.3454151895379483]"
5250,"(4, 1)","['AR', 5.799161185511581]"
5250,"(4, 2)","['AR', 9.358772765298905]"
5250,"(4, 3)","['AR', 9.65796881602066]"
5500,"(0, 0)","['AL', -2.137273387050071]"
5500,"(0, 1)","['AL', -2.6112217337650567]"
5500,"(0, 2)","['AL', -1.9534449829818215]"
5500,"(0, 3)","['AD', 1.2666051937393368]"
5500,"(0, 4)","['AR', 2.9820967590693206]"
5500,"(1, 0)","['AU', -1.8775329047689158]"
5500,"(1, 1)","['AL', -1.6456137457140785]"
5500,"(1, 2)","['AR', 1.9700411788016423]"
5500,"(1, 3)","['AR', 2.9055688059654514]"
5500,"(1, 4)","['AD', 4.958330617653362]"
5500,"(2, 0)","['AU', -1.1528492825301104]"
5500,"(2, 4)","['AD', 5.690407517031817]"
5500,"(3, 0)","['AU', -1.4112942865616576]"
5500,"(3, 1)","['AL', -2.9853795205878195]"
5500,"(3, 3)","['AD', 9.1461184618234]"
5500,"(3, 4)","['AR', 6.463043848707527]"
5500,"(4, 0)","['AL', -1.308562722062626]"
5500,"(4, 1)","['AR', 5.813864294366983]"
5500,"(4, 2)","['AR', 9.363340599851282]"
5500,"(4, 3)","['AR', 9.659082936163802]"
5750,"(0, 0)","['AL', -2.1607734193763024]"
5750,"(0, 1)","['AL', -2.6069441812569405]"
5750,"(0, 2)","['AL', -1.948435474404377]"
5750,"(0, 3)","['AD', 1.3812368740618197]"
5750,"(0, 4)","['AR', 3.003442512258425]"
5750,"(1, 0)","['AU', -1.869691663325339]"
5750,"(1, 1)","['AU', -1.5463684401512283]"
5750,"(1, 2)","['AR', 1.9817496410708049]"
5750,"(1, 3)","['AR', 2.9090816141191067]"
5750,"(1, 4)","['AD', 4.966800446019407]"
5750,"(2, 0)","['AU', -1.1222235935496894]"
5750,"(2, 4)","['AD', 5.692843276480218]"
5750,"(3, 0)","['AU', -1.4160076367491192]"
5750,"(3, 1)","['AL', -2.943998215534006]"
5750,"(3, 3)","['AD', 9.158766107847773]"
5750,"(3, 4)","['AR', 6.471600811374596]"
5750,"(4, 0)","['AL', -1.2946390027065613]"
5750,"(4, 1)","['AR', 5.828251930388481]"
5750,"(4, 2)","['AR', 9.368447540847715]"
5750,"(4, 3)","['AR', 9.660837447220306]"
6000,"(0, 0)","['AL', -2.168811308265916]"
6000,"(0, 1)","['AL', -2.604476659551943]"
6000,"(0, 2)","['AL', -1.9702486167346436]"
6000,"(0, 3)","['AD', 1.4265569450862776]"
6000,"(0, 4)","['AR', 3.045892423446833]"
6000,"(1, 0)","['AU', -1.8632960439412916]"
6000,"(1, 1)","['AU', -1.3087402094898593]"
6000,"(1, 2)","['AR', 1.993961381047176]"
6000,"(1, 3)","['AR', 2.9164475194670723]"
