Outer Key,Inner Key (Tuple),Value
3250,"(4, 1)","['AR', 0.2313871991631358]"
3250,"(4, 2)","['AR', 1.6793692891986494]"
3250,"(4, 3)","['AL', 2.010613452090128]"
3500,"(0, 0)","['AD', -0.020854064604071156]"
3500,"(0, 1)","['AL', -0.045063466204029005]"
3500,"(0, 2)","['AD', -0.1967657279594767]"
3500,"(0, 3)","['AD', 0.0019137007792746055]"
3500,"(0, 4)","['AD', 0.5311124838935509]"
3500,"(1, 0)","['AD', 0.13605631949992897]"
3500,"(1, 1)","['AD', 0.05819605139936868]"
3500,"(1, 2)","['AL', -0.12153247656687353]"
3500,"(1, 3)","['AD', 0.2818097397668839]"
3500,"(1, 4)","['AD', 1.1052380583745554]"
3500,"(2, 0)","['AD', 0.20681624601014648]"
3500,"(2, 1)","['AD', 0.24019483230916233]"
3500,"(2, 3)","['AD', 0.40410614943195]"
3500,"(2, 4)","['AD', 0.9862672393109262]"
3500,"(3, 0)","['AD', 0.25188613468898857]"
3500,"(3, 1)","['AD', 0.2807577419023842]"
3500,"(3, 3)","['AD', 1.0490633296259104]"
3500,"(3, 4)","['AD', 2.057437683338578]"
3500,"(4, 0)","['AR', 0.2677794665079296]"
3500,"(4, 1)","['AR', 0.2319165371437262]"
3500,"(4, 2)","['AR', 1.68022921880323]"
3500,"(4, 3)","['AL', 2.0116614112547446]"
3750,"(0, 0)","['AD', -0.018183720867638364]"
3750,"(0, 1)","['AL', -0.04022315849848797]"
3750,"(0, 2)","['AD', -0.20028376443610907]"
3750,"(0, 3)","['AD', 0.004697378092009878]"
3750,"(0, 4)","['AD', 0.5702940176875514]"
3750,"(1, 0)","['AD', 0.1382341783069043]"
3750,"(1, 1)","['AD', 0.0597440710160115]"
3750,"(1, 2)","['AL', -0.11980261115412646]"
3750,"(1, 3)","['AD', 0.28594145997048104]"
3750,"(1, 4)","['AD', 1.124147825897141]"
3750,"(2, 0)","['AD', 0.2087684793470065]"
3750,"(2, 1)","['AD', 0.24179852553715725]"
3750,"(2, 3)","['AD', 0.40724133888720454]"
3750,"(2, 4)","['AD', 0.9961141933389512]"
3750,"(3, 0)","['AD', 0.2535810953987708]"
3750,"(3, 1)","['AD', 0.28180060322202133]"
3750,"(3, 3)","['AD', 1.0526649411309525]"
3750,"(3, 4)","['AD', 2.070229887074955]"
3750,"(4, 0)","['AR', 0.2696968819318132]"
3750,"(4, 1)","['AR', 0.23238893836555713]"
3750,"(4, 2)","['AR', 1.68106797546284]"
3750,"(4, 3)","['AL', 2.012766761969312]"
4000,"(0, 0)","['AD', -0.016280271533014267]"
4000,"(0, 1)","['AL', -0.03849239199003191]"
4000,"(0, 2)","['AD', -0.20970337413133522]"
4000,"(0, 3)","['AD', 0.0025090907882862334]"
4000,"(0, 4)","['AD', 0.606956126840218]"
4000,"(1, 0)","['AD', 0.14063898213630802]"
4000,"(1, 1)","['AD', 0.06209890417628147]"
4000,"(1, 2)","['AL', -0.12177310217218297]"
4000,"(1, 3)","['AD', 0.29245842167703645]"
4000,"(1, 4)","['AD', 1.1442388125811838]"
4000,"(2, 0)","['AD', 0.2103645389589629]"
4000,"(2, 1)","['AD', 0.24331104865850026]"
4000,"(2, 3)","['AD', 0.4114244121112126]"
4000,"(2, 4)","['AD', 1.0052582911947405]"
4000,"(3, 0)","['AD', 0.25537396474968665]"
4000,"(3, 1)","['AD', 0.28323979267206423]"
4000,"(3, 3)","['AD', 1.056235339988499]"
4000,"(3, 4)","['AD', 2.082402275858268]"
4000,"(4, 0)","['AR', 0.27126056028587403]"
4000,"(4, 1)","['AR', 0.23312265523772313]"
4000,"(4, 2)","['AR', 1.682254534330821]"
4000,"(4, 3)","['AL', 2.013775669809294]"
4250,"(0, 0)","['AD', -0.012272395138169839]"
4250,"(0, 1)","['AL', -0.038164568166684065]"
4250,"(0, 2)","['AD', -0.21842846703306948]"
4250,"(0, 3)","['AD', 0.00518143054148272]"
4250,"(0, 4)","['AD', 0.6446768680818189]"
4250,"(1, 0)","['AD', 0.14316960168103207]"
4250,"(1, 1)","['AD', 0.063855130046923]"
4250,"(1, 2)","['AL', -0.12023435249515052]"
4250,"(1, 3)","['AD', 0.29758516827250475]"
4250,"(1, 4)","['AD', 1.1630418958720592]"
4250,"(2, 0)","['AD', 0.21249620553281603]"
4250,"(2, 1)","['AD', 0.2465443785042142]"
4250,"(2, 3)","['AD', 0.4151618005258771]"
4250,"(2, 4)","['AD', 1.014932355785177]"
4250,"(3, 0)","['AD', 0.2575692259242596]"
4250,"(3, 1)","['AD', 0.28503640743807557]"
4250,"(3, 3)","['AD', 1.0606935214063642]"
4250,"(3, 4)","['AD', 2.094410135939919]"
4250,"(4, 0)","['AR', 0.27245728421405463]"
4250,"(4, 1)","['AR', 0.23365901117717422]"
4250,"(4, 2)","['AR', 1.6839844828050772]"
4250,"(4, 3)","['AL', 2.0131273939111503]"
4500,"(0, 0)","['AD', -0.008827845205901363]"
4500,"(0, 1)","['AL', -0.03800584202640683]"
4500,"(0, 2)","['AD', -0.22625421604047655]"
4500,"(0, 3)","['AD', 0.008604999898115057]"
4500,"(0, 4)","['AD', 0.6808402613335897]"
4500,"(1, 0)","['AD', 0.14590257369845896]"
4500,"(1, 1)","['AD', 0.06517581179108907]"
4500,"(1, 2)","['AL', -0.11978222629886917]"
4500,"(1, 3)","['AD', 0.3045024925278617]"
4500,"(1, 4)","['AD', 1.1809666022109693]"
4500,"(2, 0)","['AD', 0.21421752618310697]"
4500,"(2, 1)","['AD', 0.24849559360831083]"
4500,"(2, 3)","['AD', 0.41968027255623747]"
4500,"(2, 4)","['AD', 1.0245286406869887]"
4500,"(3, 0)","['AD', 0.25909096367486156]"
4500,"(3, 1)","['AD', 0.2869162118859356]"
4500,"(3, 3)","['AD', 1.064738129812681]"
4500,"(3, 4)","['AD', 2.1062627893331376]"
4500,"(4, 0)","['AR', 0.2731451203165442]"
4500,"(4, 1)","['AR', 0.23420797641102625]"
4500,"(4, 2)","['AR', 1.6848515497986043]"
4500,"(4, 3)","['AL', 2.0138103571656596]"
4750,"(0, 0)","['AD', -0.004861511690196371]"
4750,"(0, 1)","['AL', -0.03443337943675356]"
4750,"(0, 2)","['AD', -0.2399539153717514]"
4750,"(0, 3)","['AD', 0.014359333395526246]"
4750,"(0, 4)","['AD', 0.7176318105924344]"
4750,"(1, 0)","['AD', 0.14861262136940284]"
4750,"(1, 1)","['AD', 0.06780588806582362]"
4750,"(1, 2)","['AL', -0.1190452889980789]"
4750,"(1, 3)","['AD', 0.31044015922038815]"
4750,"(1, 4)","['AD', 1.1986354766747134]"
4750,"(2, 0)","['AD', 0.2167060574363345]"
4750,"(2, 1)","['AD', 0.25097795327635586]"
4750,"(2, 3)","['AD', 0.4247229072393607]"
4750,"(2, 4)","['AD', 1.0340748273344909]"
4750,"(3, 0)","['AD', 0.26059620079824997]"
4750,"(3, 1)","['AD', 0.28824725355288305]"
4750,"(3, 3)","['AD', 1.0687249010803872]"
4750,"(3, 4)","['AD', 2.1183873174676053]"
4750,"(4, 0)","['AR', 0.27456352222124053]"
4750,"(4, 1)","['AR', 0.23481351451220914]"
4750,"(4, 2)","['AR', 1.6858116182017437]"
4750,"(4, 3)","['AL', 2.0138286401656935]"
5000,"(0, 0)","['AD', -0.001912884384494276]"
5000,"(0, 1)","['AL', -0.02812010101727643]"
5000,"(0, 2)","['AD', -0.24524311838704516]"
5000,"(0, 3)","['AD', 0.021918713631042586]"
5000,"(0, 4)","['AD', 0.7530902915641084]"
5000,"(1, 0)","['AD', 0.15023858574578386]"
5000,"(1, 1)","['AD', 0.07103878278735257]"
5000,"(1, 2)","['AL', -0.11978148179455486]"
5000,"(1, 3)","['AD', 0.31576961311872287]"
5000,"(1, 4)","['AD', 1.218336759250304]"
5000,"(2, 0)","['AD', 0.2187961635888235]"
5000,"(2, 1)","['AD', 0.252976993214514]"
5000,"(2, 3)","['AD', 0.429460189306664]"
5000,"(2, 4)","['AD', 1.0427886789975478]"
5000,"(3, 0)","['AD', 0.2623654632258847]"
5000,"(3, 1)","['AD', 0.29046147431306546]"
5000,"(3, 3)","['AD', 1.071370224677237]"
5000,"(3, 4)","['AD', 2.1308362039766373]"
5000,"(4, 0)","['AR', 0.27643581362552294]"
5000,"(4, 1)","['AR', 0.23544098309008368]"
5000,"(4, 2)","['AR', 1.6861456255310379]"
5000,"(4, 3)","['AL', 2.013977540766645]"
5250,"(0, 0)","['AD', 0.002964733227271566]"
5250,"(0, 1)","['AL', -0.021761540686159195]"
5250,"(0, 2)","['AD', -0.24377508728592426]"
5250,"(0, 3)","['AD', 0.02893985504415194]"
5250,"(0, 4)","['AD', 0.7913206660166413]"
5250,"(1, 0)","['AD', 0.15278063363832936]"
5250,"(1, 1)","['AD', 0.07261954193525566]"
