Outer Key,Inner Key (Tuple),Value
4000,"(2, 4)","['AL', 1.1247881568463245]"
4000,"(3, 0)","['AD', 0.3137077350006686]"
4000,"(3, 1)","['AD', 0.41708675983011106]"
4000,"(3, 3)","['AL', 1.6333268291563938]"
4000,"(3, 4)","['AL', 2.299785990012163]"
4000,"(4, 0)","['AR', 0.31155740444183927]"
4000,"(4, 1)","['AR', 0.8108223170197845]"
4000,"(4, 2)","['AU', 1.6740393203507087]"
4000,"(4, 3)","['AU', 2.136713204578279]"
4250,"(0, 0)","['AD', -0.14013818529701055]"
4250,"(0, 1)","['AL', -0.12888486370006116]"
4250,"(0, 2)","['AD', -0.38884551306139115]"
4250,"(0, 3)","['AD', -0.1092903831739605]"
4250,"(0, 4)","['AD', 0.11435566763575558]"
4250,"(1, 0)","['AD', 0.06405901937002317]"
4250,"(1, 1)","['AD', 0.07326373270659163]"
4250,"(1, 2)","['AL', -0.23016593158760032]"
4250,"(1, 3)","['AD', 0.25782631260960576]"
4250,"(1, 4)","['AD', 0.29843250011236333]"
4250,"(2, 0)","['AD', 0.23080758831097575]"
4250,"(2, 1)","['AD', 0.32642409575650766]"
4250,"(2, 3)","['AD', 0.9584901912658512]"
4250,"(2, 4)","['AL', 1.1228723706399222]"
4250,"(3, 0)","['AD', 0.3164904584899842]"
4250,"(3, 1)","['AD', 0.41869484030996945]"
4250,"(3, 3)","['AL', 1.6325251434760641]"
4250,"(3, 4)","['AL', 2.313951745373314]"
4250,"(4, 0)","['AR', 0.3129747112973286]"
4250,"(4, 1)","['AR', 0.81225115005879]"
4250,"(4, 2)","['AU', 1.673806131334898]"
4250,"(4, 3)","['AU', 2.140089428080427]"
4500,"(0, 0)","['AD', -0.14276775479089585]"
4500,"(0, 1)","['AL', -0.12400243725799365]"
4500,"(0, 2)","['AD', -0.40373114588430054]"
4500,"(0, 3)","['AD', -0.09949682321521895]"
4500,"(0, 4)","['AD', 0.1244633177604793]"
4500,"(1, 0)","['AD', 0.06883061522643774]"
4500,"(1, 1)","['AD', 0.07574522348215257]"
4500,"(1, 2)","['AL', -0.23136012941602874]"
4500,"(1, 3)","['AD', 0.26163574111638693]"
4500,"(1, 4)","['AD', 0.30193935150026946]"
4500,"(2, 0)","['AD', 0.23341232843382517]"
4500,"(2, 1)","['AD', 0.3291986005843266]"
4500,"(2, 3)","['AD', 0.9628720577518726]"
4500,"(2, 4)","['AL', 1.1259744865641952]"
4500,"(3, 0)","['AD', 0.3184734525691608]"
4500,"(3, 1)","['AD', 0.42057178019207214]"
4500,"(3, 3)","['AL', 1.6316695628599471]"
4500,"(3, 4)","['AL', 2.3372323379190654]"
4500,"(4, 0)","['AR', 0.3150916513768914]"
4500,"(4, 1)","['AR', 0.8134121598035587]"
4500,"(4, 2)","['AU', 1.675167236737546]"
4500,"(4, 3)","['AU', 2.142244709709106]"
4750,"(0, 0)","['AD', -0.1448180913469262]"
4750,"(0, 1)","['AL', -0.1218098537125962]"
4750,"(0, 2)","['AD', -0.410156221741435]"
4750,"(0, 3)","['AD', -0.09093071645852167]"
4750,"(0, 4)","['AD', 0.1324543321365961]"
