Outer Key,Inner Key (Tuple),Value
2500,"(1, 3)","['AD', 4.970663023458654]"
2500,"(1, 4)","['AD', 4.674700483410223]"
2500,"(2, 0)","['AR', 3.9719571406425995]"
2500,"(2, 1)","['AD', 4.500696555481345]"
2500,"(2, 3)","['AD', 5.428365909129068]"
2500,"(2, 4)","['AL', 4.932208266331661]"
2500,"(3, 0)","['AD', 3.570597513543424]"
2500,"(3, 1)","['AD', 4.75847978674224]"
2500,"(3, 3)","['AD', 5.75685612800218]"
2500,"(3, 4)","['AL', 4.8549330709467045]"
2500,"(4, 0)","['AR', 4.852034734016296]"
2500,"(4, 1)","['AR', 5.200173104498751]"
2500,"(4, 2)","['AR', 4.914470219947054]"
2500,"(4, 3)","['AD', 5.748146320632849]"
2750,"(0, 0)","['AD', 2.2549699167979314]"
2750,"(0, 1)","['AD', 2.661344289975455]"
2750,"(0, 2)","['AD', 1.147819633934439]"
2750,"(0, 3)","['AD', 3.3898251575498004]"
2750,"(0, 4)","['AD', 3.885111084197071]"
2750,"(1, 0)","['AD', 3.617355030891528]"
2750,"(1, 1)","['AD', 4.070644189494439]"
2750,"(1, 2)","['AL', 2.891002833468442]"
2750,"(1, 3)","['AD', 4.981729760132293]"
2750,"(1, 4)","['AD', 4.67894960076895]"
2750,"(2, 0)","['AR', 3.974125546830583]"
2750,"(2, 1)","['AD', 4.502819938252318]"
2750,"(2, 3)","['AD', 5.432449121841515]"
2750,"(2, 4)","['AL', 4.940028116239874]"
2750,"(3, 0)","['AD', 3.629024121338838]"
2750,"(3, 1)","['AD', 4.761800621962218]"
2750,"(3, 3)","['AD', 5.759210083291551]"
2750,"(3, 4)","['AL', 4.907050407741601]"
2750,"(4, 0)","['AR', 4.8615199615742295]"
2750,"(4, 1)","['AR', 5.202258609128591]"
2750,"(4, 2)","['AR', 4.917108290427517]"
2750,"(4, 3)","['AD', 5.749602442005235]"
3000,"(0, 0)","['AD', 2.4219222589256852]"
3000,"(0, 1)","['AD', 2.7118216064713696]"
3000,"(0, 2)","['AD', 1.1455692761409382]"
3000,"(0, 3)","['AD', 3.4404092904595274]"
3000,"(0, 4)","['AD', 3.9207762415566605]"
3000,"(1, 0)","['AD', 3.628790104539469]"
3000,"(1, 1)","['AD', 4.073881413654507]"
3000,"(1, 2)","['AL', 2.9009771171772503]"
3000,"(1, 3)","['AD', 4.993539517443243]"
3000,"(1, 4)","['AD', 4.68468661398581]"
3000,"(2, 0)","['AR', 3.981093028621785]"
3000,"(2, 1)","['AD', 4.505386672541555]"
3000,"(2, 3)","['AD', 5.437270244437253]"
3000,"(2, 4)","['AL', 4.943309947019384]"
3000,"(3, 0)","['AD', 3.695230760687074]"
3000,"(3, 1)","['AD', 4.765335507790586]"
3000,"(3, 3)","['AD', 5.762944287725755]"
3000,"(3, 4)","['AL', 4.956972031895699]"
3000,"(4, 0)","['AR', 4.871267773488021]"
3000,"(4, 1)","['AR', 5.203294606482713]"
3000,"(4, 2)","['AR', 4.918828712740543]"
3000,"(4, 3)","['AD', 5.750634737355529]"
3250,"(0, 0)","['AD', 2.457476258174112]"
3250,"(0, 1)","['AD', 2.793388292941841]"
3250,"(0, 2)","['AD', 1.2085903843834318]"
3250,"(0, 3)","['AD', 3.4969105043427158]"
3250,"(0, 4)","['AD', 3.9784031253974277]"
3250,"(1, 0)","['AD', 3.6485524348851595]"
3250,"(1, 1)","['AD', 4.078354701973196]"
3250,"(1, 2)","['AL', 2.923352624755091]"
3250,"(1, 3)","['AD', 5.005989017728046]"
3250,"(1, 4)","['AD', 4.693252694935277]"
3250,"(2, 0)","['AR', 3.987428627218515]"
3250,"(2, 1)","['AD', 4.508884922028687]"
3250,"(2, 3)","['AD', 5.440003360937182]"
3250,"(2, 4)","['AL', 4.947378553423968]"
3250,"(3, 0)","['AD', 3.7339685442839996]"
3250,"(3, 1)","['AD', 4.767079934364467]"
3250,"(3, 3)","['AD', 5.764990105789054]"
3250,"(3, 4)","['AL', 5.001724589887941]"
3250,"(4, 0)","['AR', 4.886241424864664]"
3250,"(4, 1)","['AR', 5.2062605595931455]"
3250,"(4, 2)","['AR', 4.921447847719805]"
3250,"(4, 3)","['AD', 5.751333408574645]"
3500,"(0, 0)","['AD', 2.5452525272387816]"
3500,"(0, 1)","['AD', 2.8557197078848167]"
3500,"(0, 2)","['AD', 1.2961530581283232]"
3500,"(0, 3)","['AD', 3.559174201615]"
3500,"(0, 4)","['AD', 4.000657302204788]"
3500,"(1, 0)","['AD', 3.6571387442837]"
3500,"(1, 1)","['AD', 4.086300973034341]"
3500,"(1, 2)","['AL', 2.9329895654035942]"
3500,"(1, 3)","['AD', 5.013031423978151]"
3500,"(1, 4)","['AD', 4.699365877087251]"
3500,"(2, 0)","['AR', 3.992678594683982]"
3500,"(2, 1)","['AD', 4.511587712236607]"
3500,"(2, 3)","['AD', 5.443515936637064]"
3500,"(2, 4)","['AL', 4.952024226819372]"
3500,"(3, 0)","['AD', 3.7722720292249625]"
3500,"(3, 1)","['AD', 4.769759431027984]"
3500,"(3, 3)","['AD', 5.768230998686031]"
3500,"(3, 4)","['AL', 5.0473008884466495]"
3500,"(4, 0)","['AR', 4.900586218965689]"
3500,"(4, 1)","['AR', 5.209216290643976]"
3500,"(4, 2)","['AR', 4.923441145466528]"
3500,"(4, 3)","['AD', 5.7517791992487926]"
3750,"(0, 0)","['AD', 2.6512263574072845]"
3750,"(0, 1)","['AD', 2.907900255635406]"
3750,"(0, 2)","['AD', 1.3537505507427774]"
3750,"(0, 3)","['AD', 3.5969296094989396]"
3750,"(0, 4)","['AD', 4.072002535005274]"
3750,"(1, 0)","['AD', 3.662306521359627]"
3750,"(1, 1)","['AD', 4.094616271445644]"
3750,"(1, 2)","['AL', 2.945278390130779]"
3750,"(1, 3)","['AD', 5.029833149781849]"
3750,"(1, 4)","['AD', 4.706818180312556]"
3750,"(2, 0)","['AR', 4.00226451951356]"
3750,"(2, 1)","['AD', 4.513769695922289]"
3750,"(2, 3)","['AD', 5.444675855421577]"
3750,"(2, 4)","['AL', 4.957409633275596]"
3750,"(3, 0)","['AD', 3.8289979716801192]"
3750,"(3, 1)","['AD', 4.770906043620558]"
3750,"(3, 3)","['AD', 5.772106269743356]"
