Outer Key,Inner Key (Tuple),Value
3250,"(4, 2)","['AD', 1.3770033277087326]"
3250,"(4, 3)","['AU', 2.302525016432405]"
3500,"(0, 0)","['AD', 0.007390855344147381]"
3500,"(0, 1)","['AL', -0.059874379984669296]"
3500,"(0, 2)","['AD', -0.13121418418543643]"
3500,"(0, 3)","['AD', 0.0952790995810114]"
3500,"(0, 4)","['AD', 0.4567132557741351]"
3500,"(1, 0)","['AD', 0.09682057447157269]"
3500,"(1, 1)","['AD', 0.035356059298500594]"
3500,"(1, 2)","['AL', -0.10299427669569769]"
3500,"(1, 3)","['AD', 0.38611330921675796]"
3500,"(1, 4)","['AD', 0.9510156668110206]"
3500,"(2, 0)","['AD', 0.15553736041780672]"
3500,"(2, 1)","['AD', 0.18041693057999572]"
3500,"(2, 3)","['AD', 0.5373186594420053]"
3500,"(2, 4)","['AD', 0.8810772340116899]"
3500,"(3, 0)","['AD', 0.18679605950884134]"
3500,"(3, 1)","['AD', 0.2152061783793425]"
3500,"(3, 3)","['AD', 1.8614472233848323]"
3500,"(3, 4)","['AD', 1.7823744975925038]"
3500,"(4, 0)","['AR', 0.21007615753639453]"
3500,"(4, 1)","['AR', 0.22886384011659414]"
3500,"(4, 2)","['AD', 1.378058484776097]"
3500,"(4, 3)","['AU', 2.306794140932478]"
3750,"(0, 0)","['AD', 0.007870835425750731]"
3750,"(0, 1)","['AL', -0.056818835896080055]"
3750,"(0, 2)","['AD', -0.143878169604755]"
3750,"(0, 3)","['AD', 0.11014952182317242]"
3750,"(0, 4)","['AD', 0.49084553099191836]"
3750,"(1, 0)","['AD', 0.09907812313121671]"
3750,"(1, 1)","['AD', 0.03748770884326241]"
3750,"(1, 2)","['AL', -0.1032194116048873]"
3750,"(1, 3)","['AD', 0.39429465597121105]"
3750,"(1, 4)","['AD', 0.9665030605342543]"
3750,"(2, 0)","['AD', 0.15726358119592548]"
3750,"(2, 1)","['AD', 0.18218336297427473]"
3750,"(2, 3)","['AD', 0.5425729079673876]"
3750,"(2, 4)","['AD', 0.8892097950372647]"
3750,"(3, 0)","['AD', 0.18836639894494486]"
3750,"(3, 1)","['AD', 0.2161220262362668]"
3750,"(3, 3)","['AD', 1.8693813063309335]"
3750,"(3, 4)","['AD', 1.7924826463711914]"
3750,"(4, 0)","['AR', 0.21155942635732258]"
3750,"(4, 1)","['AR', 0.22931906140016234]"
3750,"(4, 2)","['AD', 1.3803439336738075]"
3750,"(4, 3)","['AU', 2.3115846923596797]"
4000,"(0, 0)","['AD', 0.009806031771062592]"
4000,"(0, 1)","['AL', -0.054433563919830064]"
4000,"(0, 2)","['AD', -0.149977018021208]"
4000,"(0, 3)","['AD', 0.12117697068994734]"
4000,"(0, 4)","['AD', 0.5236160101789189]"
4000,"(1, 0)","['AD', 0.10025899191175727]"
4000,"(1, 1)","['AD', 0.03899679931689362]"
4000,"(1, 2)","['AL', -0.10337725063870434]"
4000,"(1, 3)","['AD', 0.40244023259479333]"
4000,"(1, 4)","['AD', 0.982278138082011]"
4000,"(2, 0)","['AD', 0.15889219002941807]"
4000,"(2, 1)","['AD', 0.182800431242013]"
4000,"(2, 3)","['AD', 0.5488458342043848]"
4000,"(2, 4)","['AD', 0.8975653747879494]"
4000,"(3, 0)","['AD', 0.18941639681327518]"
