Outer Key,Inner Key (Tuple),Value
6000,"(2, 3)","['AD', 9.417890076459473]"
6000,"(2, 4)","['AD', 8.865741035564184]"
6000,"(3, 0)","['AD', 8.624936077874036]"
6000,"(3, 1)","['AD', 8.936703384104634]"
6000,"(3, 3)","['AD', 9.555622239365379]"
6000,"(3, 4)","['AL', 9.281231965942291]"
6000,"(4, 0)","['AR', 9.018310618507813]"
6000,"(4, 1)","['AR', 9.374865039322152]"
6000,"(4, 2)","['AR', 9.631456115940598]"
6000,"(4, 3)","['AR', 9.742868721620738]"
6250,"(0, 0)","['AD', 3.3278666949112106]"
6250,"(0, 1)","['AL', 6.934430732803116]"
6250,"(0, 2)","['AD', 6.50775610570272]"
6250,"(0, 3)","['AD', 8.086010613116345]"
6250,"(0, 4)","['AD', 8.344068443023309]"
6250,"(1, 0)","['AD', 7.2396894100952265]"
6250,"(1, 1)","['AL', 7.343132646808294]"
